Company_Code,Vendor_Code,Vendor_Name,PAN,Person_Code,Bill_Date,Bill_No,PO_Number,GL,GL_Description,Description,Bill_Amount,Basic_Amount,Posting_Date,Document_Type,Document_No,TDS_Section_Code,TDS_Section,TDS_Rate,TDS_Amount
1001,I0166A,Manoj Sidhu,12ABC3635X,7213837,6/15/2026,INV/2026/00945,,16290019,Non-Comp-393(1)6(ii),PAN INVALID format digits in alpha positions,614126.68,520446.34,6/18/2026,KA,2310000945,JI,TechServFees@2%-IndHUF:NS393(1)6(iii)(a),2,-10408.93
1079,T0227B,Teach For India Trust,12ABC1773X,15674532,6/21/2026,INV/2026/00946,3400000946,16290019,Non-Comp-393(1)6(ii),PAN INVALID format digits in alpha positions,674291.73,571433.67,6/28/2026,KR,2510000946,JI,TechServFees@2%-IndHUF:NS393(1)6(iii)(a),2,-11428.67
1081,D0001C,Tata Steel Ltd,12ABC2613X,5125989,4/17/2026,INV/2026/00947,,16290019,Non-Comp-393(1)6(ii),PAN INVALID format digits in alpha positions,988615.26,837809.54,4/27/2026,KR,2510000947,JI,TechServFees@2%-IndHUF:NS393(1)6(iii)(a),2,-16756.19
1001,I0177C,Naresh Pillai,12ABC2171X,5201433,1/18/2027,INV/2026/00948,,54200001,Non-Comp-393(1)6(ii),PAN INVALID format digits in alpha positions,158613.5,134418.22,1/19/2027,KA,2310000948,JP,Prof.ServFee@10%-IndHUF-NS393(1)6(iii)(b,10,-13441.82
1079,L0147B,Grant Thornton Bharat LLP Unit-12,12ABC0707X,10254982,1/29/2027,INV/2026/00949,,16290019,Non-Comp-393(1)6(ii),PAN INVALID format digits in alpha positions,203014.59,172046.26,2/9/2027,KA,2310000949,JP,Prof. Serv. Fees@10%-CO-NS393(1)6(iii)(b,10,-17204.63
1081,I0202F,Rajesh Chopra,12ABC8688X,9675665,7/1/2026,INV/2026/00950,3400000950,54210099,Professional- Others,PAN INVALID format digits in alpha positions,310572.22,263196.8,7/20/2026,KR,2510000950,JP,Prof.ServFee@10%-IndHUF-NS393(1)6(iii)(b,10,-26319.68
1001,D0074G,Delhivery Ltd,12ABC9865X,17012051,1/20/2027,INV/2026/00951,3400000951,54200001,Non-Comp-393(1)6(ii),PAN INVALID format digits in alpha positions,1024808.28,868481.59,2/7/2027,KR,2510000951,JP,Prof. Serv. Fees@10%-CO-NS393(1)6(iii)(b,10,-86848.16
1079,D0078E,Safe Express Pvt Ltd,12ABC2896X,5972430,7/10/2026,INV/2026/00952,3400000952,54210099,Professional- Others,PAN INVALID format digits in alpha positions,552661.94,468357.58,7/14/2026,KR,2510000952,JI,TechServFees@2%-IndHUF:NS393(1)6(iii)(a),1,-4683.58
1081,D0065A,Crompton Greaves Consumer Electricals Ltd,12ABC2997X,17098458,10/30/2026,INV/2026/00953,,16290019,Non-Comp-393(1)6(ii),PAN INVALID format digits in alpha positions,879303.29,745172.28,11/10/2026,KR,2510000953,JP,Prof. Serv. Fees@10%-CO-NS393(1)6(iii)(b,10,-74517.23
1001,I0156E,Manpreet Gupta,12ABC9249X,22320213,2/18/2027,INV/2026/00954,3400000954,16290019,Non-Comp-393(1)6(ii),PAN INVALID format digits in alpha positions,1007577.21,853878.99,3/9/2027,KR,2510000954,JP,Prof.ServFee@10%-IndHUF-NS393(1)6(iii)(b,10,-85387.9
1079,D0064C,Ashirvad Pipes Pvt Ltd,12ABC2742X,24408710,3/17/2027,INV/2026/00955,,16290019,Non-Comp-393(1)6(ii),PAN INVALID format digits in alpha positions,581603.12,492884.0,3/21/2027,KR,2510000955,JP,Prof. Serv. Fees@10%-CO-NS393(1)6(iii)(b,10,-49288.4
1001,D0074G,Delhivery Ltd,ABCDE123F,4696418,3/17/2027,INV/2026/00956,3400000956,16290008,GR/IR-Indirect Good,PAN FORMAT INVALID but 20% correctly applied,634244.1,537495.0,3/28/2027,KA,2310000956,CP,206AA Higher Rate@20%-No PAN,20,-107499.0
1079,D0045E,Sterlite Technologies Ltd,ABCDE12345,15887353,8/6/2026,INV/2026/00957,3400000957,16290008,GR/IR-Indirect Good,PAN FORMAT INVALID but 20% correctly applied,416918.26,353320.56,8/12/2026,KR,2510000957,CP,206AA Higher Rate@20%-No PAN,20,-70664.11
1081,E0116E,Tiwari Construction Co,abcde1234f,17482403,5/30/2026,INV/2026/00958,3400000958,16290008,GR/IR-Indirect Good,PAN FORMAT INVALID but 20% correctly applied,42204.16,35766.24,6/6/2026,KR,2510000958,CP,206AA Higher Rate@20%-No PAN,20,-7153.25
1001,I0164F,Jaspreet Menon,ABCD1234F,11736560,6/18/2026,INV/2026/00959,3400000959,16290009,Non-Companies-393(1),PAN FORMAT INVALID but 20% correctly applied,873624.4,740359.66,7/8/2026,KR,2510000959,CP,206AA Higher Rate@20%-No PAN,20,-148071.93
1079,L0147B,Grant Thornton Bharat LLP Unit-12,ABCDE123F,2531705,8/5/2026,INV/2026/00960,3400000960,16290008,GR/IR-Indirect Good,PAN FORMAT INVALID but 20% correctly applied,151454.51,128351.28,8/17/2026,KA,2310000960,CP,206AA Higher Rate@20%-No PAN,20,-25670.26
1081,E0099D,Nair Associates,ABCD1234F,6353345,6/21/2026,INV/2026/00961,3400000961,16290008,GR/IR-Indirect Good,PAN FORMAT INVALID but 20% correctly applied,132339.09,112151.77,7/5/2026,KA,2310000961,CP,206AA Higher Rate@20%-No PAN,20,-22430.35
1001,I0182D,Amit Solanki,abcde1234f,8680645,7/1/2026,INV/2026/00962,,16290009,Non-Companies-393(1),PAN FORMAT INVALID but 20% correctly applied,122342.8,103680.34,7/12/2026,KA,2310000962,CP,206AA Higher Rate@20%-No PAN,20,-20736.07
1079,L0149G,Walker Chandiok & Co LLP Unit-14,ABCD1234F,23919798,5/2/2026,INV/2026/00963,3400000963,16290008,GR/IR-Indirect Good,PAN FORMAT INVALID but 20% correctly applied,274183.57,232358.96,5/18/2026,KR,2510000963,CP,206AA Higher Rate@20%-No PAN,20,-46471.79
1081,D0087G,Grant Thornton Bharat LLP,ABCDE12345,7955921,11/5/2026,INV/2026/00964,3400000964,16290008,GR/IR-Indirect Good,PAN FORMAT INVALID but 20% correctly applied,105229.01,89177.13,11/5/2026,KR,2510000964,CP,206AA Higher Rate@20%-No PAN,20,-17835.43
1001,E0121E,Sinha Associates,AAAAA0000,10183295,12/27/2026,INV/2026/00965,3400000965,16290008,GR/IR-Indirect Good,PAN FORMAT INVALID but 20% correctly applied,162031.38,137314.73,1/9/2027,KR,2510000965,CP,206AA Higher Rate@20%-No PAN,20,-27462.95
1079,A0231D,Federation of Indian Chambers of Commerce,abcde1234f,24643075,11/16/2026,INV/2026/00966,3400000966,16290008,GR/IR-Indirect Good,PAN FORMAT INVALID but 20% correctly applied,699821.15,593068.77,11/20/2026,KA,2310000966,CP,206AA Higher Rate@20%-No PAN,20,-118613.75
1081,D0053F,ACC Ltd,ABCD1234F,17883482,2/11/2027,INV/2026/00967,3400000967,16290008,GR/IR-Indirect Good,PAN FORMAT INVALID but 20% correctly applied,374766.61,317598.82,2/18/2027,KA,2310000967,CP,206AA Higher Rate@20%-No PAN,20,-63519.76
1001,E0101D,Reddy Infra Solutions,ABCD1234F,22020806,4/29/2026,INV/2026/00968,3400000968,16290008,GR/IR-Indirect Good,PAN FORMAT INVALID but 20% correctly applied,467328.95,396041.48,5/3/2026,KR,2510000968,CP,206AA Higher Rate@20%-No PAN,20,-79208.3
1079,D0017A,Castrol India Ltd,abcde1234f,7415456,8/8/2026,INV/2026/00969,3400000969,16290008,GR/IR-Indirect Good,PAN FORMAT INVALID but 20% correctly applied,570060.61,483102.21,8/15/2026,KA,2310000969,CP,206AA Higher Rate@20%-No PAN,20,-96620.44
1081,D0087G,Grant Thornton Bharat LLP,ABCD1234F,18504242,8/28/2026,INV/2026/00970,3400000970,16290008,GR/IR-Indirect Good,PAN FORMAT INVALID but 20% correctly applied,503308.67,426532.77,9/14/2026,KR,2510000970,CP,206AA Higher Rate@20%-No PAN,20,-85306.55
1001,D0025H,Endress Hauser India Pvt Ltd,ABCD1234F,4135651,11/27/2026,INV/2026/00971,3400000971,16290008,GR/IR-Indirect Good,PAN FORMAT INVALID but 20% correctly applied,83337.83,70625.28,12/5/2026,KA,2310000971,CP,206AA Higher Rate@20%-No PAN,20,-14125.06
1079,D0059F,Kansai Nerolac Paints Ltd,AAAAA0000,10573797,12/26/2026,INV/2026/00972,3400000972,16290008,GR/IR-Indirect Good,PAN FORMAT INVALID but 20% correctly applied,76549.17,64872.18,1/11/2027,KA,2310000972,CP,206AA Higher Rate@20%-No PAN,20,-12974.44
1081,A0231D,Federation of Indian Chambers of Commerce,ABCDE12345,12592930,6/11/2026,INV/2026/00973,3400000973,16290008,GR/IR-Indirect Good,PAN FORMAT INVALID but 20% correctly applied,167580.07,142017.01,6/20/2026,KA,2310000973,CP,206AA Higher Rate@20%-No PAN,20,-28403.4
1001,E0114D,Chopra Logistics,ABCDE12345,4041228,9/4/2026,INV/2026/00974,3400000974,16290008,GR/IR-Indirect Good,PAN FORMAT INVALID but 20% correctly applied,145197.69,123048.89,9/22/2026,KA,2310000974,CP,206AA Higher Rate@20%-No PAN,20,-24609.78
1079,T0221A,Helpage India Trust,abcde1234f,4569803,10/3/2026,INV/2026/00975,3400000975,16290008,GR/IR-Indirect Good,PAN FORMAT INVALID but 20% correctly applied,553285.68,468886.17,10/4/2026,KR,2510000975,CP,206AA Higher Rate@20%-No PAN,20,-93777.23
1001,NPN0238G,Horizon Missing PAN Services Pvt Ltd,,22917681,8/14/2026,INV/2026/00976,3400000976,16290008,GR/IR-Indirect Good,PAN MISSING but 20% correctly deducted (206AA),88724.16,75189.97,8/17/2026,KA,2310000976,CP,206AA Higher Rate@20%-No PAN,20,-15037.99
1079,NPN0239G,Eastern Freight NoPAN Logistics,,24232251,11/8/2026,INV/2026/00977,3400000977,16290008,GR/IR-Indirect Good,PAN MISSING but 20% correctly deducted (206AA),911595.43,772538.5,11/20/2026,KA,2310000977,CP,206AA Higher Rate@20%-No PAN,20,-154507.7
1081,NPN0240G,Karan Missingpan Sharma,,24735982,2/28/2027,INV/2026/00978,3400000978,16290009,Non-Companies-393(1),PAN MISSING but 20% correctly deducted (206AA),653220.05,553576.31,3/12/2027,KR,2510000978,CP,206AA Higher Rate@20%-No PAN,20,-110715.26
1001,GST0255C,GSTIN Present PAN Blank Ltd,,15910898,7/27/2026,INV/2026/00979,3400000979,16290008,GR/IR-Indirect Good,PAN MISSING but 20% correctly deducted (206AA),992624.17,841206.92,8/9/2026,KA,2310000979,CP,206AA Higher Rate@20%-No PAN,20,-168241.38
1079,NPN0238G,Horizon Missing PAN Services Pvt Ltd,,15894096,4/1/2026,INV/2026/00980,3400000980,16290008,GR/IR-Indirect Good,PAN MISSING but 20% correctly deducted (206AA),765998.37,649151.16,4/8/2026,KA,2310000980,CP,206AA Higher Rate@20%-No PAN,20,-129830.23
1081,NPN0239G,Eastern Freight NoPAN Logistics,,23801650,8/7/2026,INV/2026/00981,3400000981,16290008,GR/IR-Indirect Good,PAN MISSING but 20% correctly deducted (206AA),789050.19,668686.6,8/26/2026,KR,2510000981,CP,206AA Higher Rate@20%-No PAN,20,-133737.32
1001,NPN0240G,Karan Missingpan Sharma,,11185271,12/12/2026,INV/2026/00982,3400000982,16290009,Non-Companies-393(1),PAN MISSING but 20% correctly deducted (206AA),749339.59,635033.55,1/1/2027,KA,2310000982,CP,206AA Higher Rate@20%-No PAN,20,-127006.71
1079,GST0255C,GSTIN Present PAN Blank Ltd,,8400873,12/11/2026,INV/2026/00983,3400000983,16290008,GR/IR-Indirect Good,PAN MISSING but 20% correctly deducted (206AA),793694.56,672622.51,12/27/2026,KR,2510000983,CP,206AA Higher Rate@20%-No PAN,20,-134524.5
1081,NPN0238G,Horizon Missing PAN Services Pvt Ltd,,24554386,6/19/2026,INV/2026/00984,3400000984,16290008,GR/IR-Indirect Good,PAN MISSING but 20% correctly deducted (206AA),501008.86,424583.78,7/6/2026,KR,2510000984,CP,206AA Higher Rate@20%-No PAN,20,-84916.76
1001,NPN0239G,Eastern Freight NoPAN Logistics,,17835409,11/28/2026,INV/2026/00985,,16290008,GR/IR-Indirect Good,PAN MISSING but 20% correctly deducted (206AA),192747.83,163345.62,12/15/2026,KA,2310000985,CP,206AA Higher Rate@20%-No PAN,20,-32669.12
1079,NPN0240G,Karan Missingpan Sharma,,9992892,2/9/2027,INV/2026/00986,,16290009,Non-Companies-393(1),PAN MISSING but 20% correctly deducted (206AA),55532.97,47061.84,2/12/2027,KR,2510000986,CP,206AA Higher Rate@20%-No PAN,20,-9412.37
1081,GST0255C,GSTIN Present PAN Blank Ltd,,9923956,6/16/2026,INV/2026/00987,,16290008,GR/IR-Indirect Good,PAN MISSING but 20% correctly deducted (206AA),211292.77,179061.67,6/16/2026,KA,2310000987,CP,206AA Higher Rate@20%-No PAN,20,-35812.33
1001,NPN0238G,Horizon Missing PAN Services Pvt Ltd,,7409134,9/8/2026,INV/2026/00988,3400000988,16290008,GR/IR-Indirect Good,PAN MISSING but 20% correctly deducted (206AA),861462.8,730053.22,9/25/2026,KR,2510000988,CP,206AA Higher Rate@20%-No PAN,20,-146010.64
1079,NPN0239G,Eastern Freight NoPAN Logistics,,6051796,6/29/2026,INV/2026/00989,,16290008,GR/IR-Indirect Good,PAN MISSING but 20% correctly deducted (206AA),73072.05,61925.47,7/4/2026,KR,2510000989,CP,206AA Higher Rate@20%-No PAN,20,-12385.09
1081,NPN0240G,Karan Missingpan Sharma,,7814271,3/19/2027,INV/2026/00990,3400000990,16290009,Non-Companies-393(1),PAN MISSING but 20% correctly deducted (206AA),520090.88,440754.98,3/26/2027,KA,2310000990,CP,206AA Higher Rate@20%-No PAN,20,-88151.0
1001,GST0255C,GSTIN Present PAN Blank Ltd,,23713147,4/6/2026,INV/2026/00991,3400000991,16290008,GR/IR-Indirect Good,PAN MISSING but 20% correctly deducted (206AA),283133.14,239943.34,4/24/2026,KR,2510000991,CP,206AA Higher Rate@20%-No PAN,20,-47988.67
1079,NPN0238G,Horizon Missing PAN Services Pvt Ltd,,6880351,9/23/2026,INV/2026/00992,,16290008,GR/IR-Indirect Good,PAN MISSING but 20% correctly deducted (206AA),263229.93,223076.21,10/6/2026,KA,2310000992,CP,206AA Higher Rate@20%-No PAN,20,-44615.24
1081,NPN0239G,Eastern Freight NoPAN Logistics,,19227885,1/21/2027,INV/2026/00993,,16290008,GR/IR-Indirect Good,PAN MISSING but 20% correctly deducted (206AA),619062.26,524629.03,2/7/2027,KR,2510000993,CP,206AA Higher Rate@20%-No PAN,20,-104925.81
1001,NPN0240G,Karan Missingpan Sharma,,24521520,10/14/2026,INV/2026/00994,3400000994,16290009,Non-Companies-393(1),PAN MISSING but 20% correctly deducted (206AA),591861.06,501577.17,10/27/2026,KR,2510000994,CP,206AA Higher Rate@20%-No PAN,20,-100315.43
1079,GST0255C,GSTIN Present PAN Blank Ltd,,23755692,10/19/2026,INV/2026/00995,3400000995,16290008,GR/IR-Indirect Good,PAN MISSING but 20% correctly deducted (206AA),191491.44,162280.88,10/27/2026,KA,2310000995,CP,206AA Higher Rate@20%-No PAN,20,-32456.18
1081,NPN0238G,Horizon Missing PAN Services Pvt Ltd,,24198353,8/13/2026,INV/2026/00996,3400000996,16290008,GR/IR-Indirect Good,PAN MISSING but 20% correctly deducted (206AA),914851.04,775297.49,8/27/2026,KA,2310000996,CP,206AA Higher Rate@20%-No PAN,20,-155059.5
1001,NPN0239G,Eastern Freight NoPAN Logistics,,6512238,1/5/2027,INV/2026/00997,,16290008,GR/IR-Indirect Good,PAN MISSING but 20% correctly deducted (206AA),190596.18,161522.19,1/25/2027,KA,2310000997,CP,206AA Higher Rate@20%-No PAN,20,-32304.44
1079,NPN0240G,Karan Missingpan Sharma,,17385794,10/9/2026,INV/2026/00998,3400000998,16290009,Non-Companies-393(1),PAN MISSING but 20% correctly deducted (206AA),480473.4,407180.85,10/17/2026,KR,2510000998,CP,206AA Higher Rate@20%-No PAN,20,-81436.17
1081,GST0255C,GSTIN Present PAN Blank Ltd,,14230857,5/15/2026,INV/2026/00999,3400000999,16290008,GR/IR-Indirect Good,PAN MISSING but 20% correctly deducted (206AA),439914.71,372809.08,5/23/2026,KR,2510000999,CP,206AA Higher Rate@20%-No PAN,20,-74561.82
1001,NPN0238G,Horizon Missing PAN Services Pvt Ltd,,13912042,2/16/2027,INV/2026/01000,3400001000,16290008,GR/IR-Indirect Good,PAN MISSING but 20% correctly deducted (206AA),680351.07,576568.7,2/27/2027,KA,2310001000,CP,206AA Higher Rate@20%-No PAN,20,-115313.74
1001,NPN0238G,Horizon Missing PAN Services Pvt Ltd,,1245694,12/15/2026,INV/2026/01001,3400001001,16290008,GR/IR-Indirect Good,PAN MISSING but normal rate deducted instead of 20%,959808.34,813396.9,12/26/2026,KR,2510001001,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-16267.94
1079,NPN0239G,Eastern Freight NoPAN Logistics,,3018799,10/12/2026,INV/2026/01002,3400001002,16290008,GR/IR-Indirect Good,PAN MISSING but normal rate deducted instead of 20%,138733.04,117570.37,10/17/2026,KA,2310001002,CP,Firm - 2%-New Sec-393(1)6(i),2,-2351.41
1081,NPN0240G,Karan Missingpan Sharma,,19942326,7/12/2026,INV/2026/01003,3400001003,16290009,Non-Companies-393(1),PAN MISSING but normal rate deducted instead of 20%,801203.49,678986.01,7/28/2026,KR,2510001003,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-6789.86
1001,GST0255C,GSTIN Present PAN Blank Ltd,,24920419,12/5/2026,INV/2026/01004,3400001004,16290008,GR/IR-Indirect Good,PAN MISSING but normal rate deducted instead of 20%,72882.25,61764.62,12/9/2026,KA,2310001004,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-1235.29
1079,NPN0238G,Horizon Missing PAN Services Pvt Ltd,,6117991,4/11/2026,INV/2026/01005,3400001005,16290008,GR/IR-Indirect Good,PAN MISSING but normal rate deducted instead of 20%,647834.9,549012.63,4/18/2026,KR,2510001005,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-10980.25
1081,NPN0239G,Eastern Freight NoPAN Logistics,,5325848,3/6/2027,INV/2026/01006,3400001006,16290008,GR/IR-Indirect Good,PAN MISSING but normal rate deducted instead of 20%,754516.9,639421.1,3/18/2027,KR,2510001006,CP,Firm - 2%-New Sec-393(1)6(i),2,-12788.42
1001,NPN0240G,Karan Missingpan Sharma,,7678727,10/18/2026,INV/2026/01007,,16290009,Non-Companies-393(1),PAN MISSING but normal rate deducted instead of 20%,971101.65,822967.5,10/27/2026,KA,2310001007,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-8229.67
1079,GST0255C,GSTIN Present PAN Blank Ltd,,7467931,7/21/2026,INV/2026/01008,,16290008,GR/IR-Indirect Good,PAN MISSING but normal rate deducted instead of 20%,872880.72,739729.42,7/25/2026,KA,2310001008,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-14794.59
1081,NPN0238G,Horizon Missing PAN Services Pvt Ltd,,21217680,7/1/2026,INV/2026/01009,3400001009,16290008,GR/IR-Indirect Good,PAN MISSING but normal rate deducted instead of 20%,111316.07,94335.65,7/14/2026,KA,2310001009,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-1886.71
1001,NPN0239G,Eastern Freight NoPAN Logistics,,3562395,6/14/2026,INV/2026/01010,3400001010,16290008,GR/IR-Indirect Good,PAN MISSING but normal rate deducted instead of 20%,203780.71,172695.52,6/14/2026,KR,2510001010,CP,Firm - 2%-New Sec-393(1)6(i),2,-3453.91
1079,NPN0240G,Karan Missingpan Sharma,,24204216,11/10/2026,INV/2026/01011,3400001011,16290009,Non-Companies-393(1),PAN MISSING but normal rate deducted instead of 20%,420992.15,356773.01,11/24/2026,KA,2310001011,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-3567.73
1081,GST0255C,GSTIN Present PAN Blank Ltd,,23015809,9/19/2026,INV/2026/01012,,16290008,GR/IR-Indirect Good,PAN MISSING but normal rate deducted instead of 20%,178854.64,151571.73,10/9/2026,KR,2510001012,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-3031.43
1001,NPN0238G,Horizon Missing PAN Services Pvt Ltd,,21976008,1/4/2027,INV/2026/01013,3400001013,16290008,GR/IR-Indirect Good,PAN MISSING but normal rate deducted instead of 20%,594939.52,504186.03,1/13/2027,KR,2510001013,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-10083.72
1079,NPN0239G,Eastern Freight NoPAN Logistics,,20433744,12/21/2026,INV/2026/01014,,16290008,GR/IR-Indirect Good,PAN MISSING but normal rate deducted instead of 20%,259849.79,220211.69,12/28/2026,KA,2310001014,CP,Firm - 2%-New Sec-393(1)6(i),2,-4404.23
1081,NPN0240G,Karan Missingpan Sharma,,20693327,6/5/2026,INV/2026/01015,3400001015,16290009,Non-Companies-393(1),PAN MISSING but normal rate deducted instead of 20%,215324.72,182478.58,6/20/2026,KA,2310001015,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-1824.79
1001,GST0255C,GSTIN Present PAN Blank Ltd,,18425852,2/16/2027,INV/2026/01016,3400001016,16290008,GR/IR-Indirect Good,PAN MISSING but normal rate deducted instead of 20%,160980.24,136423.93,2/19/2027,KR,2510001016,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-2728.48
1079,NPN0238G,Horizon Missing PAN Services Pvt Ltd,,1603041,7/26/2026,INV/2026/01017,3400001017,16290008,GR/IR-Indirect Good,PAN MISSING but normal rate deducted instead of 20%,345154.39,292503.72,8/7/2026,KA,2310001017,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-5850.07
1081,NPN0239G,Eastern Freight NoPAN Logistics,,2620368,12/11/2026,INV/2026/01018,3400001018,16290008,GR/IR-Indirect Good,PAN MISSING but normal rate deducted instead of 20%,849729.74,720109.95,12/13/2026,KA,2310001018,CP,Firm - 2%-New Sec-393(1)6(i),2,-14402.2
1001,NPN0240G,Karan Missingpan Sharma,,7721275,8/10/2026,INV/2026/01019,,16290009,Non-Companies-393(1),PAN MISSING but normal rate deducted instead of 20%,734342.13,622323.84,8/24/2026,KR,2510001019,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-6223.24
1079,GST0255C,GSTIN Present PAN Blank Ltd,,14906710,11/25/2026,INV/2026/01020,3400001020,16290008,GR/IR-Indirect Good,PAN MISSING but normal rate deducted instead of 20%,746437.52,632574.17,12/11/2026,KA,2310001020,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-12651.48
1081,NPN0238G,Horizon Missing PAN Services Pvt Ltd,,5315735,8/18/2026,INV/2026/01021,3400001021,16290008,GR/IR-Indirect Good,PAN MISSING but normal rate deducted instead of 20%,777533.0,658926.27,9/2/2026,KR,2510001021,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-13178.53
1001,NPN0239G,Eastern Freight NoPAN Logistics,,9282724,10/27/2026,INV/2026/01022,3400001022,16290008,GR/IR-Indirect Good,PAN MISSING but normal rate deducted instead of 20%,835952.76,708434.54,11/12/2026,KR,2510001022,CP,Firm - 2%-New Sec-393(1)6(i),2,-14168.69
1079,NPN0240G,Karan Missingpan Sharma,,18991388,2/2/2027,INV/2026/01023,,16290009,Non-Companies-393(1),PAN MISSING but normal rate deducted instead of 20%,954134.29,808588.38,2/12/2027,KA,2310001023,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-8085.88
1081,GST0255C,GSTIN Present PAN Blank Ltd,,18276474,1/27/2027,INV/2026/01024,3400001024,16290008,GR/IR-Indirect Good,PAN MISSING but normal rate deducted instead of 20%,413783.06,350663.61,2/15/2027,KR,2510001024,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-7013.27
1001,NPN0238G,Horizon Missing PAN Services Pvt Ltd,,10566980,9/24/2026,INV/2026/01025,3400001025,16290008,GR/IR-Indirect Good,PAN MISSING but normal rate deducted instead of 20%,811842.56,688002.17,10/5/2026,KA,2310001025,CP,Cont. Cos - 2%-New Sec-393(1)6(i),2,-13760.04
1001,NPN0238G,Horizon Missing PAN Services Pvt Ltd,,22243280,2/1/2027,INV/2026/01026,3400001026,16290019,Non-Comp-393(1)6(ii),PAN MISSING and no TDS deduction,840445.25,712241.74,2/9/2027,KA,2310001026,JP,Prof. Serv. Fees@10%-CO-NS393(1)6(iii)(b,0,0.0
1079,NPN0239G,Eastern Freight NoPAN Logistics,,24315298,5/25/2026,INV/2026/01027,3400001027,54210099,Professional- Others,PAN MISSING and no TDS deduction,834093.07,706858.53,6/13/2026,KR,2510001027,JP,Prof. Serv. Fees@10%-CO-NS393(1)6(iii)(b,0,0.0
1081,NPN0240G,Karan Missingpan Sharma,,1140283,6/25/2026,INV/2026/01028,3400001028,54200001,Non-Comp-393(1)6(ii),PAN MISSING and no TDS deduction,848158.71,718778.57,7/8/2026,KA,2310001028,JP,Prof.ServFee@10%-IndHUF-NS393(1)6(iii)(b,0,0.0
1001,GST0255C,GSTIN Present PAN Blank Ltd,,14701501,8/1/2026,INV/2026/01029,3400001029,16290019,Non-Comp-393(1)6(ii),PAN MISSING and no TDS deduction,1004694.39,851435.92,8/16/2026,KA,2310001029,JP,Prof. Serv. Fees@10%-CO-NS393(1)6(iii)(b,0,0.0
